angDist,_RAJ2000,_DEJ2000,Source,Cluster,RAdeg,DEdeg,Gmag,plx,e_plx,Simbad,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
1.487705,56.1333333,23.8750508,65241313435901568,Pleiades,56.13343,23.87486,14.34,7.417,0.025,Simbad,56.13333,23.87505,56.1331263280010,23.8754181648562,0.001,0.001,90,65241313437941504,56.13321858416,0.0432,23.87521791535,0.0254,7.3221,0.0468,19.594,0.089,-46.510,0.059,0,3.12922e+04,3.76834e+01,14.449774,1.01501e+04,6.24967e+01,15.335216,5.94943e+04,4.71927e+03,12.825731,2.509484,,,0,3855.25,,,,
0.000419,56.1922281,24.384185,65294807253267328,Pleiades,56.19232,24.38399,18.135,7.351,0.032,Simbad,56.19223,24.38418,56.1922281610156,24.3841851024223,0.007,0.005,90,65294807253267328,56.19232112888,0.2099,24.38398865879,0.1307,7.3403,0.2295,19.666,0.474,-45.626,0.308,0,1.05016e+03,1.90008e+00,18.135223,2.42512e+02,1.18971e+01,19.389555,1.63970e+03,1.77641e+01,16.725006,2.664549,,,0,,,,,
0.000224,55.6743469,24.0043761,65254885534508672,Pleiades,55.67444,24.00418,16.611,7.42,0.072,Simbad,55.67435,24.00438,55.6743468332462,24.0043761120477,0.004,0.002,90,65254885534508672,55.67443749349,0.1115,24.00417582058,0.0695,7.3581,0.1164,19.235,0.257,-46.519,0.157,0,4.27680e+03,5.51324e+00,16.610567,7.38248e+02,1.55077e+01,18.180882,5.79363e+03,1.86994e+01,15.354544,2.826338,,,0,3740.33,0.1102,0.0690,,
0.000260,59.1171767,23.1502756,65437644983224320,Pleiades,59.11726,23.15008,8.289,7.296,0.011,Simbad,59.11718,23.15028,59.1171767717432,23.1502756292867,0.002,0.001,90,65437644983224320,59.11726379455,0.0540,23.15007936782,0.0228,7.2805,0.0540,18.584,0.124,-45.583,0.063,1,9.11622e+06,3.87170e+03,8.288829,5.82806e+06,7.90830e+03,8.437578,4.78188e+06,5.79096e+03,8.062923,0.374656,,,0,7453.00,0.3367,0.1280,1.56,6.771
0.000333,56.1331264,23.8754181,65241313437941504,Pleiades,56.13322,23.87522,14.45,7.364,0.04,Simbad,56.13313,23.87542,56.1331263280010,23.8754181648562,0.001,0.001,90,65241313437941504,56.13321858416,0.0432,23.87521791535,0.0254,7.3221,0.0468,19.594,0.089,-46.510,0.059,0,3.12922e+04,3.76834e+01,14.449774,1.01501e+04,6.24967e+01,15.335216,5.94943e+04,4.71927e+03,12.825731,2.509484,,,0,3855.25,,,,
1.487296,56.1331264,23.8754181,65241313437941504,Pleiades,56.13322,23.87522,14.45,7.364,0.04,Simbad,56.13313,23.87542,56.1333334392890,23.8750508948582,0.001,0.001,90,65241313435901568,56.13342610768,0.0407,23.87485556414,0.0245,7.4462,0.0450,19.681,0.083,-45.367,0.056,0,3.46214e+04,2.33587e+01,14.340005,1.29902e+04,6.71804e+02,15.067351,5.83944e+04,1.90320e+03,12.845991,2.221360,,,0,4274.33,,,,
0.000235,56.0609583,24.1021078,65249250535404928,Pleiades,56.06106,24.10192,10.872,7.142,0.043,Simbad,56.06096,24.10211,56.0609583637687,24.1021078297717,0.001,0.001,90,65249250535404928,56.06105598923,0.0444,24.10192068147,0.0259,7.1732,0.0497,20.698,0.087,-43.467,0.061,0,8.44427e+05,7.25557e+02,10.871961,4.30199e+05,4.14427e+03,11.267215,8.12873e+05,2.78792e+04,9.986863,1.280352,,,0,4848.50,,,1.22,0.742
1.899884,56.0609583,24.1021078,65249250535404928,Pleiades,56.06106,24.10192,10.872,7.142,0.043,Simbad,56.06096,24.10211,56.0611746709124,24.1016184063736,0.001,0.001,90,65249250537488128,56.06125749893,0.0479,24.10144220310,0.0299,6.9496,0.0541,17.560,0.094,-40.925,0.071,0,7.17888e+05,6.50157e+02,11.048224,3.97795e+05,1.91401e+04,11.352240,7.77464e+05,3.08929e+04,10.035219,1.317020,,,0,5000.00,,,1.07,0.648
0.000203,59.1685058,22.1463467,65304604076598784,Pleiades,59.16859,22.14615,17.678,7.451,0.027,Simbad,59.16851,22.14635,59.1685058291794,22.1463466504896,0.005,0.003,90,65304604076598784,59.16859229093,0.1450,22.14614812227,0.0741,7.4872,0.1551,18.600,0.293,-46.110,0.192,0,1.60080e+03,1.68380e+00,17.677523,1.84941e+02,7.43709e+00,19.683805,2.39590e+03,1.14783e+01,16.313250,3.370556,,,0,,,,,
0.000030,56.1573761,24.4274819,65298208867376384,Pleiades,56.15747,24.42729,17.808,7.113,0.029,Simbad,56.15738,24.42748,56.1573761007658,24.4274818916784,0.006,0.004,90,65298208867376384,56.15747103899,0.1699,24.42729269073,0.1026,7.1061,0.1873,20.076,0.392,-43.943,0.232,0,1.41969e+03,2.45418e+00,17.807880,2.39795e+02,9.10118e+00,19.401787,2.13133e+03,1.14017e+01,16.440292,2.961494,,,0,,,,,
0.000442,56.1475258,24.0013378,65244749411766528,Pleiades,56.14763,24.00114,13.694,7.359,0.038,Simbad,56.14753,24.00134,56.1475259199260,24.0013377447557,0.001,0.001,90,65244749411766528,56.14762771115,0.0281,24.00114057916,0.0180,7.3447,0.0318,21.598,0.055,-45.793,0.041,0,6.27708e+04,4.52826e+01,13.693971,2.01532e+04,5.85833e+01,14.590526,6.29776e+04,1.19133e+02,12.763954,1.826572,5.64,3.07,5,4129.38,0.2210,0.1192,0.52,0.071
0.000485,56.0544189,24.03082,65247704349267584,Pleiades,56.05452,24.03062,11.165,7.503,0.029,Simbad,56.05442,24.03082,56.0544188161158,24.0308198893169,0.001,0.001,90,65247704349267584,56.05451968871,0.0456,24.03062221489,0.0268,7.5283,0.0498,21.398,0.091,-45.911,0.063,0,6.44830e+05,1.02619e+03,11.164752,3.13518e+05,1.16787e+03,11.610732,4.67317e+05,1.30895e+03,10.587890,1.022842,4.93,0.75,6,5082.00,0.0740,0.0350,0.90,0.488
0.000432,59.2758586,23.2169508,65531515789166976,Pleiades,59.27594,23.21677,17.742,6.847,0.017,Simbad,59.27586,23.21695,59.2758586238095,23.2169509180929,0.006,0.003,90,65531515789166976,59.27594110933,0.1795,23.21676856830,0.0787,6.9005,0.1888,17.606,0.364,-42.352,0.194,0,1.50917e+03,2.64029e+00,17.741518,1.93811e+02,7.66320e+00,19.632944,2.28006e+03,8.56857e+00,16.367056,3.265888,,,0,,,,,
0.000696,55.9950122,23.8827303,65242069352190976,Pleiades,55.99511,23.88253,9.534,7.395,0.004,Simbad,55.99501,23.88273,55.9950120882921,23.8827301357479,0.002,0.001,90,65242069352190976,55.99510800804,0.0733,23.88253345213,0.0354,7.3857,0.0849,20.371,0.109,-45.681,0.076,0,2.89676e+06,9.49679e+02,9.533586,1.60423e+06,1.37810e+03,9.838225,1.84780e+06,1.61468e+03,9.095284,0.742942,7.14,0.34,6,6208.67,0.2900,0.1540,1.24,2.062
0.000361,56.1972067,24.0105458,65244646332548352,Pleiades,56.19731,24.01034,16.156,7.663,0.051,Simbad,56.19721,24.01055,56.1972067508510,24.0105457111900,0.003,0.002,90,65244646332548352,56.19731023067,0.0943,24.01034493583,0.0590,7.7579,0.1044,21.954,0.177,-46.632,0.129,0,6.50109e+03,1.07807e+01,16.155901,1.24785e+03,3.72497e+01,17.610983,8.70290e+03,2.19826e+01,14.912760,2.698223,,,0,3560.00,0.0713,0.0430,,
0.000415,56.0960778,24.068305,65248151025861120,Pleiades,56.09618,24.0681,13.17,7.576,0.079,Simbad,56.09608,24.0683,56.0960777516730,24.0683051066122,0.002,0.002,90,65248151025861120,56.09618034887,0.0538,24.06810156504,0.0428,7.4983,0.0700,21.757,0.115,-47.274,0.102,0,1.01688e+05,1.74802e+02,13.170188,3.43401e+04,2.44154e+02,14.011883,1.00055e+05,4.46741e+02,12.261327,1.750556,16.39,6.37,8,3980.00,,,0.73,0.121
0.000122,56.2253831,24.4463733,65298483745290368,Pleiades,56.22548,24.44617,16.72,7.551,0.065,Simbad,56.22538,24.44637,56.2253830634498,24.4463732942778,0.004,0.003,90,65298483745290368,56.22547743185,0.1182,24.44617472311,0.0765,7.7277,0.1272,19.953,0.267,-46.120,0.173,0,3.86718e+03,5.60034e+00,16.719881,7.81810e+02,3.74260e+01,18.118635,5.37351e+03,3.10250e+01,15.436276,2.682360,,,0,3803.33,0.1132,0.0590,,
0.000518,59.1040844,23.0908,65435102362687616,Pleiades,59.10418,23.0906,14.376,7.389,0.036,Simbad,59.10408,23.0908,59.1040845414205,23.0907999387795,0.002,0.001,90,65435102362687616,59.10417717640,0.0444,23.09060042648,0.0189,7.3629,0.0447,19.792,0.103,-46.338,0.050,1,3.34815e+04,1.58404e+01,14.376352,9.00574e+03,2.06657e+01,15.465089,3.68491e+04,5.13149e+01,13.345852,2.119237,,,0,3981.35,0.1290,0.0765,,
0.000152,56.2349814,24.4326097,65295425728422528,Pleiades,56.23508,24.43241,10.274,7.434,0.021,Simbad,56.23498,24.43261,56.2349814316529,24.4326097306986,0.002,0.001,90,65295425728422528,56.23507506659,0.0576,24.43241114502,0.0324,7.4228,0.0653,19.800,0.102,-46.123,0.070,1,1.46501e+06,1.32137e+03,10.273763,7.77488e+05,1.83618e+03,10.624655,9.77880e+05,1.94330e+03,9.786206,0.838449,3.98,0.95,6,5692.88,0.1507,0.0580,1.06,1.056
0.000532,55.9874725,23.9516494,65245539685760640,Pleiades,55.98757,23.95145,16.315,7.319,0.027,Simbad,55.98747,23.95165,55.9874723841802,23.9516495030337,0.003,0.002,90,65245539685760640,55.98756933666,0.0907,23.95145429760,0.0567,7.2679,0.1007,20.579,0.187,-45.338,0.131,0,5.61384e+03,8.36280e+00,16.315216,9.11346e+02,1.63917e+01,17.952180,7.70641e+03,2.89384e+01,15.044789,2.907392,,,0,4609.37,,,,
0.000427,59.1192692,23.1510306,65437644983223936,Pleiades,59.11936,23.15083,15.841,7.573,0.037,Simbad,59.11927,23.15103,59.1192692046238,23.1510304814013,0.004,0.002,90,65437644983223936,59.11935674024,0.1159,23.15082937708,0.0448,7.5922,0.1080,18.694,0.279,-46.708,0.122,0,8.68473e+03,1.74150e+01,15.841476,2.03360e+03,5.16412e+01,17.080723,1.19841e+04,1.43063e+02,14.565403,2.515320,,,0,3786.52,,,,
0.000491,59.8290822,23.5234033,65552681387907200,Pleiades,59.82917,23.5232,16.793,7.483,0.026,Simbad,59.82908,23.5234,59.8290823131580,23.5234033885926,0.004,0.002,90,65552681387907200,59.82917239856,0.1335,23.52320207959,0.0561,7.4430,0.1471,19.184,0.242,-46.756,0.131,0,3.61575e+03,3.88646e+00,16.792870,5.28788e+02,6.51658e+00,18.543184,5.09621e+03,1.41405e+01,15.493802,3.049382,,,0,4283.49,0.5993,0.3513,,
0.000307,58.7305697,22.9945464,65431185352440064,Pleiades,58.73066,22.99435,17.585,7.317,0.039,Simbad,58.73057,22.99455,58.7305697697543,22.9945464562633,0.006,0.004,90,65431185352440064,58.73066050187,0.2696,22.99435290084,0.1137,7.4953,0.3116,19.399,0.406,-44.955,0.250,1,1.74250e+03,2.34275e+00,17.585436,2.55252e+02,1.64669e+01,19.333965,2.54966e+03,1.15253e+01,16.245714,3.088251,,,0,,,,,
0.000092,59.0432636,23.0399947,65434518247043072,Pleiades,59.04335,23.0398,15.29,7.259,0.023,Simbad,59.04326,23.03999,59.0432636203134,23.0399947173469,0.002,0.001,90,65434518247043072,59.04335308364,0.0718,23.03980197954,0.0300,7.3298,0.0771,19.121,0.161,-44.765,0.076,0,1.44306e+04,8.27231e+00,15.290154,3.11040e+03,1.47486e+01,16.619349,1.76559e+04,2.66104e+01,14.144695,2.474653,,,0,3390.75,0.4220,0.1963,,
0.000500,56.2908728,24.0758286,65268075377736832,Pleiades,56.29097,24.07563,18.261,7.472,0.054,Simbad,56.29087,24.07583,56.2908728011988,24.0758287389076,0.006,0.004,90,65268075377736832,56.29096674807,0.1975,24.07563181547,0.1270,7.7432,0.2176,19.922,0.403,-45.737,0.285,0,9.35515e+02,2.88539e+00,18.260738,4.08559e+02,2.75551e+01,18.823250,1.55290e+03,1.99459e+01,16.784063,2.039187,,,0,,,,,
0.000314,56.1650547,24.5289578,65299965511216384,Pleiades,56.16515,24.52876,15.682,7.465,0.015,Simbad,56.16505,24.52896,56.1650546840550,24.5289577141231,0.003,0.002,90,65299965511216384,56.16515008957,0.0807,24.52875786912,0.0512,7.4151,0.0770,20.159,0.182,-46.416,0.118,0,1.00588e+04,1.03684e+01,15.682003,1.88239e+03,1.66644e+01,17.164616,1.31650e+04,4.72332e+01,14.463366,2.701250,,,0,3904.67,0.7068,0.3935,,
0.000591,56.1105519,24.486535,65299381395665664,Pleiades,56.11065,24.48635,16.327,6.926,0.093,Simbad,56.11055,24.48653,56.1105520779041,24.4865349721254,0.003,0.002,90,65299381395665664,56.11065097691,0.0937,24.48635412145,0.0595,7.0521,0.0967,20.904,0.216,-42.004,0.140,0,5.55371e+03,6.62064e+00,16.326908,8.05911e+02,2.17897e+01,18.085670,8.05675e+03,3.06020e+01,14.996520,3.089150,,,0,4218.42,,,,
0.000626,56.1119908,24.4088383,65292268929825408,Pleiades,56.11209,24.40865,15.032,7.149,0.039,Simbad,56.11199,24.40884,56.1119909161459,24.4088384379390,0.002,0.001,90,65292268929825408,56.11208788175,0.0582,24.40865144447,0.0347,7.2419,0.0630,20.508,0.120,-43.431,0.078,0,1.82973e+04,2.51628e+01,15.032399,4.23994e+03,2.12808e+01,16.282990,2.18996e+04,6.81210e+01,13.910831,2.372159,,,0,3815.00,0.3698,0.1710,,
0.000482,56.1071519,24.3947161,65292234570088064,Pleiades,56.10726,24.3945,8.112,7.964,0.008,Simbad,56.10715,24.39472,56.1071519571818,24.3947162233758,0.002,0.001,90,65292234570088064,56.10725619561,0.0545,24.39450366730,0.0322,7.9523,0.0597,22.049,0.116,-49.368,0.073,0,1.07263e+07,5.34548e+03,8.112242,6.81373e+06,7.82781e+03,8.267926,5.66913e+06,8.15994e+03,7.878128,0.389798,,,0,7291.85,0.4590,0.2340,1.61,6.635
0.000603,60.1089058,23.4382367,65506467539939584,Pleiades,60.10899,23.43804,16.062,7.311,0.007,Simbad,60.10891,23.43824,60.1089059705461,23.4382367600138,0.004,0.002,90,65506467539939584,60.10899159478,0.1162,23.43804034248,0.0514,7.2965,0.1203,18.246,0.240,-45.620,0.135,0,7.08959e+03,8.41404e+00,16.061813,9.78523e+02,1.45744e+01,17.874960,9.92256e+03,3.22119e+01,14.770360,3.104600,,,0,3657.71,,,,
0.000585,56.2389058,23.9923781,65267078945207296,Pleiades,56.239,23.99218,15.744,7.396,0.045,Simbad,56.23891,23.99238,56.2389057707333,23.9923779397338,0.003,0.002,90,65267078945207296,56.23900190103,0.0919,23.99218485432,0.0555,7.5331,0.0980,20.398,0.172,-44.846,0.128,0,9.50227e+03,7.60987e+00,15.743797,1.82796e+03,1.97798e+01,17.196474,1.24385e+04,2.95250e+01,14.525002,2.671473,,,0,3604.73,,,,
0.000419,55.9023314,24.2323089,65266499126062080,Pleiades,55.90242,24.23213,14.455,6.77,0.037,Simbad,55.90233,24.23231,55.9023312947917,24.2323088343469,0.003,0.002,90,65266499126062080,55.90241837526,0.0986,24.23213137678,0.0656,6.9099,0.1152,18.443,0.190,-41.216,0.134,0,3.11492e+04,7.00838e+01,14.454748,,,,,,,,,,0,,,,,
1.801563,55.9023314,24.2323089,65266499126062080,Pleiades,55.90242,24.23213,14.455,6.77,0.037,Simbad,55.90233,24.23231,55.9028800940524,24.2323181924192,0.001,0.001,90,65266494828710400,55.90297984695,0.0394,24.23212144176,0.0245,7.0763,0.0449,21.127,0.076,-45.697,0.052,0,3.99087e+04,1.20874e+02,14.185698,1.18522e+04,2.08999e+02,15.166895,4.75257e+04,9.13844e+02,13.069600,2.097295,,,0,3628.00,,,0.66,0.068
0.000274,56.0201639,24.2755208,65289623229979136,Pleiades,56.02026,24.27533,11.209,7.346,0.002,Simbad,56.02016,24.27552,56.0201639775610,24.2755207720789,0.001,0.001,90,65289623229979136,56.02025980631,0.0401,24.27532545178,0.0230,7.3469,0.0444,20.289,0.078,-45.365,0.052,0,6.18992e+05,1.15183e+03,11.209154,2.94476e+05,1.56741e+03,11.678762,4.58577e+05,1.76963e+03,10.608390,1.070373,5.69,0.61,10,5091.84,0.2393,0.1205,0.90,0.491
0.000422,55.869695,24.1517911,65263612908043392,Pleiades,55.86979,24.15159,17.412,7.515,0.02,Simbad,55.86969,24.15179,55.8696951283909,24.1517911031235,0.004,0.003,90,65263612908043392,55.86979424075,0.1254,24.15159275245,0.0863,7.5983,0.1451,21.005,0.253,-46.069,0.179,0,2.04503e+03,2.92274e+00,17.411617,3.00033e+02,1.16155e+01,19.158466,2.96215e+03,1.39236e+01,16.082905,3.075562,,,0,,,,,
0.000285,55.9886419,24.222375,65289004754691200,Pleiades,55.98874,24.22218,16.366,7.351,0.051,Simbad,55.98864,24.22237,55.9886419641655,24.2223749467853,0.003,0.002,90,65289004754691200,55.98874201609,0.1104,24.22218229874,0.0661,7.4831,0.1257,21.192,0.203,-44.744,0.142,0,5.35677e+03,7.25687e+00,16.366108,8.76437e+02,1.40988e+01,17.994587,7.44201e+03,2.58791e+01,15.082694,2.911893,,,0,4527.15,0.6260,0.3610,,
0.000421,55.9656208,24.2378281,65289279632598016,Pleiades,55.96571,24.23763,16.514,7.332,0.077,Simbad,55.96562,24.23783,55.9656208986100,24.2378280254335,0.003,0.002,90,65289279632598016,55.96570867895,0.0927,24.23762939897,0.0595,7.2033,0.1037,18.591,0.186,-46.133,0.129,0,4.67510e+03,1.59253e+01,16.513890,6.76346e+02,1.47518e+01,18.275965,6.62449e+03,5.51357e+01,15.209040,3.066925,,,0,4617.90,1.1680,0.6605,,
0.000421,56.3987153,24.4095606,65284327535890176,Pleiades,56.39882,24.40937,18.875,7.277,0.074,Simbad,56.39872,24.40956,56.3987151978512,24.4095606708703,0.011,0.007,90,65284327535890176,56.39881500082,0.3547,24.40937020174,0.1994,7.6740,0.3881,21.108,0.689,-44.238,0.422,0,5.31273e+02,2.36817e+00,18.875072,5.01596e+02,3.23478e+01,18.600504,1.00193e+03,1.50317e+01,17.259825,1.340679,,,0,,,,,
0.000477,55.6675964,23.9893617,65254851174771584,Pleiades,55.66768,23.98917,14.836,7.26,0.074,Simbad,55.6676,23.98936,55.6675962853215,23.9893616187890,0.003,0.002,90,65254851174771584,55.66768278293,0.0755,23.98916689579,0.0460,7.2722,0.0802,18.354,0.174,-45.226,0.105,1,2.19333e+04,2.32180e+01,14.835606,4.65303e+03,2.85796e+01,16.182049,2.69108e+04,5.82123e+01,13.687105,2.494944,,,0,3440.67,1.5750,0.7920,0.57,0.041
0.000512,55.6852131,23.9709664,65254576296865152,Pleiades,55.6853,23.97077,17.413,7.218,0.044,Simbad,55.68521,23.97097,55.6852131930075,23.9709662860901,0.004,0.003,90,65254576296865152,55.68530369177,0.1226,23.97077236622,0.0743,7.1488,0.1288,19.206,0.286,-45.039,0.171,0,2.04249e+03,3.69855e+00,17.412966,3.03995e+02,1.48118e+01,19.144222,2.97740e+03,1.27821e+01,16.077328,3.066895,,,0,,,,,
0.000563,55.8191564,23.8337869,65237911823760640,Pleiades,55.81925,23.83359,16.4,7.349,0.02,Simbad,55.81916,23.83379,55.8191565053410,23.8337870232990,0.005,0.002,90,65237911823760640,55.81925014996,0.1211,23.83359107144,0.0705,7.2742,0.1259,19.895,0.305,-45.511,0.161,0,5.19068e+03,1.91260e+01,16.400305,8.08888e+02,2.03374e+01,18.081667,7.17336e+03,6.04047e+01,15.122613,2.959054,,,0,4587.40,0.7610,0.4577,,
0.000609,59.6423917,22.6698194,65349684053273600,Pleiades,59.64248,22.66962,17.283,7.351,0.08,Simbad,59.64239,22.66982,59.6423916550257,22.6698195638918,0.007,0.003,90,65349684053273600,59.64248368296,0.1993,22.66962390941,0.0796,7.2853,0.2100,19.723,0.466,-45.442,0.206,0,2.30228e+03,2.88926e+00,17.282970,3.15528e+02,6.76402e+00,19.103794,3.36223e+03,1.18406e+01,15.945353,3.158442,,,0,,,,,
0.000135,56.2217156,24.0185406,65267388182879104,Pleiades,56.22181,24.01835,17.171,7.258,0.053,Simbad,56.22172,24.01854,56.2217155916316,24.0185405633455,0.003,0.003,90,65267388182879104,56.22181306306,0.1157,24.01835071810,0.0725,7.3987,0.1277,20.678,0.225,-44.093,0.166,0,2.55332e+03,4.46214e+00,17.170603,5.12822e+02,1.95555e+01,18.576471,3.66593e+03,1.22509e+01,15.851460,2.725011,,,0,,,,,
0.000236,59.396935,22.9856244,65419434321982464,Pleiades,59.39702,22.98543,15.477,7.375,0.033,Simbad,59.39693,22.98562,59.3969350026086,22.9856243345816,0.004,0.002,90,65419434321982464,59.39701991438,0.1021,22.98542788867,0.0417,7.4120,0.1113,18.156,0.237,-45.626,0.109,0,1.21536e+04,1.26769e+01,15.476604,2.29391e+03,1.44262e+01,16.949947,1.55996e+04,4.99059e+01,14.279135,2.670813,,,0,3669.00,0.7390,0.4250,,
0.000473,59.6291,23.0702578,65467778474649856,Pleiades,59.62918,23.07006,17.462,7.414,0.067,Simbad,59.6291,23.07026,59.6290999288430,23.0702579138678,0.005,0.003,90,65467778474649856,59.62918283635,0.1441,23.07005937639,0.0690,7.5361,0.1499,17.716,0.296,-46.112,0.173,0,1.95236e+03,1.91182e+00,17.461967,2.23599e+02,5.46157e+00,19.477715,2.91160e+03,9.90504e+00,16.101591,3.376123,,,0,,,,,
0.000471,55.7984547,24.1146367,65263097511969792,Pleiades,55.79855,24.11444,17.481,7.353,0.047,Simbad,55.79845,24.11464,55.7984548334575,24.1146367477659,0.005,0.003,90,65263097511969792,55.79854816757,0.1475,24.11443835343,0.0903,7.1466,0.1546,19.786,0.310,-46.079,0.202,0,1.91856e+03,3.80573e+00,17.480928,2.63967e+02,7.24131e+00,19.297516,2.89152e+03,2.01427e+01,16.109106,3.188410,,,0,,,,,
0.000305,60.3082983,23.1750503,65486951208575488,Pleiades,60.30838,23.17486,15.901,6.983,0.013,Simbad,60.3083,23.17505,60.3082983713592,23.1750502463098,0.003,0.001,90,65486951208575488,60.30837989677,0.0982,23.17486211986,0.0403,6.9460,0.1069,17.407,0.185,-43.694,0.096,0,8.22091e+03,1.52845e+01,15.901066,1.42988e+03,1.49551e+01,17.463140,1.08012e+04,4.82033e+01,14.678238,2.784903,,,0,3661.46,,,,
0.000254,56.4243967,24.4315156,65284469269256704,Pleiades,56.42449,24.43132,11.089,7.277,0.026,Simbad,56.4244,24.43152,56.4243966238240,24.4315155865443,0.002,0.001,90,65284469269256704,56.42449368858,0.0524,24.43132298398,0.0285,7.3116,0.0578,20.525,0.116,-44.733,0.066,0,6.91338e+05,6.59674e+02,11.089140,3.37176e+05,5.70530e+02,11.531747,4.99576e+05,7.18538e+02,10.515415,1.016332,7.44,0.57,8,5180.89,0.1590,0.0767,0.92,0.545
0.000470,56.4878478,24.3502903,65280036863012864,Pleiades,56.48794,24.3501,17.364,7.068,0.038,Simbad,56.48785,24.35029,56.4878477068388,24.3502902006801,0.006,0.003,90,65280036863012864,56.48794187256,0.1847,24.35010175415,0.0976,6.9893,0.2179,19.925,0.408,-43.768,0.210,0,2.13580e+03,4.39571e+00,17.364464,7.75060e+02,3.27385e+01,18.128050,3.41877e+03,2.95070e+01,15.927246,2.200804,,,0,,,,,
0.000364,55.80605,24.183675,65264673762670080,Pleiades,55.80615,24.18348,17.965,7.573,0.059,Simbad,55.80605,24.18367,55.8060501022093,24.1836749605695,0.005,0.004,90,65264673762670080,55.80614659587,0.1729,24.18347631168,0.1134,7.8765,0.1905,20.445,0.332,-46.138,0.248,0,1.22837e+03,2.38906e+00,17.965046,1.83221e+02,1.13499e+01,19.693949,1.85682e+03,1.41375e+01,16.589996,3.103952,,,0,,,,,
0.000622,56.3935967,24.4633108,65296357738731008,Pleiades,56.39368,24.46311,8.54,7.425,0.078,Simbad,56.3936,24.46331,56.3935966550538,24.4633109678118,0.002,0.001,90,65296357738731008,56.39368370462,0.0615,24.46311329464,0.0324,7.4354,0.0696,18.403,0.118,-45.911,0.073,1,7.23214e+06,2.23315e+03,8.540198,4.40015e+06,4.65520e+03,8.742720,4.07265e+06,7.50797e+03,8.237227,0.505492,,,0,7180.00,,,1.46,5.099
0.000229,59.0161619,22.2269708,65308418007467648,Pleiades,59.01626,22.22675,8.971,8.073,0.019,Simbad,59.01616,22.22697,59.0161618563087,22.2269708490566,0.001,0.001,90,65308418007467648,59.01625950901,0.0389,22.22675392424,0.0199,8.0546,0.0418,20.995,0.083,-50.383,0.051,1,4.86328e+06,9.99297e+02,8.971042,2.85266e+06,2.29650e+03,9.213264,2.88676e+06,2.82668e+03,8.610894,0.602369,,,0,6545.95,0.1417,0.0888,1.32,2.899
0.000386,56.3331714,24.4735275,65297251091930624,Pleiades,56.33327,24.47334,16.543,7.247,0.056,Simbad,56.33317,24.47353,56.3331714558501,24.4735275944486,0.004,0.002,90,65297251091930624,56.33326974957,0.1185,24.47333752431,0.0635,7.4682,0.1341,20.778,0.265,-44.145,0.146,0,4.55012e+03,6.17279e+00,16.543308,8.41231e+02,1.20882e+01,18.039100,6.49837e+03,3.09311e+01,15.229909,2.809192,,,0,4618.94,0.2703,0.1675,,
0.000317,56.3002939,24.5051019,65297594689312768,Pleiades,56.3004,24.5049,15.693,7.768,0.036,Simbad,56.30029,24.5051,56.3002938525120,24.5051018232462,0.003,0.002,90,65297594689312768,56.30039587546,0.0965,24.50489785022,0.0500,7.9604,0.1170,21.561,0.220,-47.374,0.112,0,9.95364e+03,9.36496e+00,15.693411,1.99805e+03,3.60405e+01,17.099870,1.31000e+04,4.32719e+01,14.468742,2.631128,,,0,3844.01,0.1807,0.1040,,
